RecordID,Date,City,State,Season,Temperature_C,Humidity_%,WindSpeed_kmph,Precipitation_mm,AirPressure_hPa,WeatherCondition
1387,2023-04-10,Mumbai,Maharashtra,Monsoon,27.5,40,6.4,3.35,1011.3,Sunny
1388,2022-04-12,Ahmedabad,Gujarat,Autumn,24.2,49,6.5,0.16,1010.8,Haze
1389,2022-10-02,Jaipur,Rajasthan,Summer,29.9,75,23.0,0.37,1008.8,Rain
1390,2022-11-04,Jaipur,Rajasthan,Winter,7.9,94,2.7,0.19,1017.5,Rain
1391,2022-03-02,Kolkata,West Bengal,Monsoon,25.2,63,19.5,8.04,1002.9,Sunny
1392,2023-12-20,Pune,Maharashtra,Monsoon,31.8,46,9.3,18.61,1003.7,Storm
1393,2022-08-23,Hyderabad,Telangana,Summer,32.2,74,5.9,0.02,1021.7,Cloudy
1394,2024-05-21,Ahmedabad,Gujarat,Monsoon,27.4,39,11.3,2.99,1019.3,Sunny
1395,2023-07-22,Chennai,Tamil Nadu,Summer,33.8,47,13.9,1.38,1013.8,Haze
1396,2023-04-07,Hyderabad,Telangana,Monsoon,28.5,51,33.4,0.5,1019.9,Storm
1397,2023-10-10,Bangalore,Karnataka,Autumn,28.8,59,25.2,0.35,1014.0,Sunny
1398,2023-03-20,Jaipur,Rajasthan,Summer,34.8,59,26.0,0.19,1001.1,Fog
1399,2022-08-13,Ahmedabad,Gujarat,Summer,37.4,90,29.0,0.03,1010.1,Storm
1400,2022-04-26,Jaipur,Rajasthan,Summer,35.0,50,2.4,1.05,1007.1,Sunny
1401,2022-12-11,Delhi,Delhi,Autumn,27.2,94,19.1,1.53,1002.1,Sunny
1402,2024-01-28,Hyderabad,Telangana,Summer,34.8,67,32.2,1.36,1011.4,Sunny
1403,2024-04-17,Mumbai,Maharashtra,Autumn,26.8,48,7.3,1.03,1014.1,Fog
1404,2022-10-13,Ahmedabad,Gujarat,Monsoon,27.5,89,27.0,0.32,1004.4,Cloudy
1405,2024-03-22,Pune,Maharashtra,Summer,25.6,53,5.5,0.49,1013.2,Rain
1406,2022-01-13,Hyderabad,Telangana,Autumn,21.8,78,10.6,1.48,1006.3,Fog
1407,2022-08-20,Mumbai,Maharashtra,Monsoon,32.1,81,31.9,3.9,1011.1,Haze
1408,2023-12-14,Bangalore,Karnataka,Autumn,26.7,41,9.4,0.65,1013.6,Storm
1409,2022-04-05,Mumbai,Maharashtra,Autumn,26.1,94,12.8,1.12,994.7,Cloudy
1410,2024-03-14,Mumbai,Maharashtra,Winter,22.1,93,21.5,0.06,1000.5,Rain
1411,2023-02-23,Mumbai,Maharashtra,Autumn,27.0,82,9.6,0.37,1003.4,Haze
1412,2022-04-19,Pune,Maharashtra,Autumn,26.9,91,18.3,0.65,1002.1,Fog
1413,2024-03-14,Jaipur,Rajasthan,Autumn,24.7,46,17.0,1.24,1011.3,Storm
1414,2024-05-02,Chennai,Tamil Nadu,Monsoon,33.2,37,16.0,17.14,1011.3,Rain
1415,2024-05-05,Bangalore,Karnataka,Autumn,27.4,64,7.6,0.14,1011.2,Fog
1416,2023-12-16,Jaipur,Rajasthan,Autumn,27.5,71,23.4,0.55,1014.8,Storm
1417,2023-08-30,Lucknow,Uttar Pradesh,Summer,26.3,47,20.7,0.9,1021.9,Haze
1418,2023-11-26,Chennai,Tamil Nadu,Monsoon,33.1,89,28.9,1.09,1003.5,Cloudy
1419,2023-08-17,Delhi,Delhi,Summer,35.7,73,23.9,1.47,1016.0,Fog
1420,2022-05-29,Lucknow,Uttar Pradesh,Autumn,22.3,91,29.9,0.03,1008.4,Rain
1421,2024-02-13,Bangalore,Karnataka,Summer,33.0,36,16.4,0.09,1010.1,Rain
1422,2022-05-10,Chennai,Tamil Nadu,Summer,30.1,50,30.7,0.26,1018.0,Rain
1423,2022-08-28,Lucknow,Uttar Pradesh,Autumn,24.0,91,8.8,0.52,1016.3,Fog
1424,2024-01-11,Chennai,Tamil Nadu,Summer,31.5,66,6.4,0.1,1011.6,Storm
1425,2023-09-21,Jaipur,Rajasthan,Autumn,24.0,90,14.5,0.12,1009.6,Sunny
1426,2023-11-13,Lucknow,Uttar Pradesh,Summer,43.3,90,27.0,1.36,1000.6,Storm
1427,2022-06-07,Chennai,Tamil Nadu,Summer,34.3,76,28.0,0.86,1005.1,Sunny
1428,2024-03-25,Delhi,Delhi,Monsoon,22.4,84,10.1,1.83,1026.5,Rain
1429,2024-06-01,Chennai,Tamil Nadu,Summer,33.1,83,27.1,0.2,1011.4,Sunny
1430,2024-04-19,Mumbai,Maharashtra,Winter,22.5,57,32.5,0.42,1011.1,Fog
1431,2024-01-15,Mumbai,Maharashtra,Winter,12.9,75,8.7,2.85,1007.8,Cloudy
1432,2024-01-23,Delhi,Delhi,Summer,38.3,75,12.7,2.57,1005.2,Rain
1433,2022-08-30,Hyderabad,Telangana,Autumn,23.1,71,18.0,2.18,1008.4,Fog
1434,2023-10-14,Chennai,Tamil Nadu,Summer,46.4,55,2.5,0.3,1015.4,Haze
1435,2024-06-18,Delhi,Delhi,Autumn,25.4,51,16.4,0.17,1003.7,Sunny
1436,2024-01-30,Jaipur,Rajasthan,Autumn,28.8,68,2.4,1.62,1000.0,Cloudy
1437,2023-04-07,Chennai,Tamil Nadu,Summer,37.5,94,10.4,0.73,1011.1,Cloudy
1438,2024-01-15,Ahmedabad,Gujarat,Monsoon,24.9,46,29.2,8.04,1015.3,Cloudy
1439,2022-03-26,Lucknow,Uttar Pradesh,Summer,37.3,36,24.6,0.39,1006.8,Sunny
1440,2022-01-05,Delhi,Delhi,Autumn,20.4,58,4.6,0.13,1001.6,Fog
1441,2023-09-18,Lucknow,Uttar Pradesh,Summer,39.2,74,26.3,0.53,1007.4,Sunny
1442,2023-12-04,Pune,Maharashtra,Winter,27.2,36,28.2,1.22,1009.1,Sunny
1443,2023-04-23,Bangalore,Karnataka,Monsoon,26.6,82,34.4,0.51,1020.1,Fog
1444,2022-10-09,Ahmedabad,Gujarat,Autumn,32.7,56,34.7,0.01,1002.8,Rain
1445,2022-07-31,Ahmedabad,Gujarat,Winter,23.4,52,34.4,0.81,995.6,Cloudy
1446,2024-05-08,Bangalore,Karnataka,Summer,26.3,80,20.6,2.3,1009.4,Cloudy
1447,2024-04-15,Chennai,Tamil Nadu,Winter,16.5,44,19.8,2.06,1023.4,Cloudy
1448,2024-05-12,Bangalore,Karnataka,Winter,17.5,75,7.2,2.25,991.8,Rain
1449,2022-08-20,Delhi,Delhi,Winter,16.8,55,11.7,0.83,1016.5,Haze
1450,2023-01-14,Bangalore,Karnataka,Winter,16.0,46,29.2,0.97,1006.9,Fog
1451,2022-06-12,Pune,Maharashtra,Winter,25.7,35,5.5,0.89,1008.6,Storm
1452,2023-08-19,Bangalore,Karnataka,Winter,16.7,51,15.5,1.73,1013.1,Sunny
1453,2022-01-15,Ahmedabad,Gujarat,Monsoon,27.3,56,4.1,2.08,1005.9,Rain
1454,2023-11-14,Chennai,Tamil Nadu,Monsoon,28.0,60,19.2,15.17,1023.2,Rain
1455,2024-04-28,Bangalore,Karnataka,Summer,27.8,51,31.7,1.82,1008.8,Cloudy
1456,2022-02-23,Chennai,Tamil Nadu,Monsoon,28.1,90,7.7,2.01,1004.3,Cloudy
1457,2022-01-06,Mumbai,Maharashtra,Monsoon,24.4,83,28.9,2.43,1013.2,Storm
1458,2022-09-02,Lucknow,Uttar Pradesh,Summer,31.9,90,3.7,0.16,1004.4,Rain
1459,2022-11-09,Pune,Maharashtra,Autumn,25.5,40,26.3,0.58,1018.4,Sunny
1460,2023-02-23,Bangalore,Karnataka,Summer,35.7,65,28.4,2.07,1003.1,Haze
1461,2024-06-07,Ahmedabad,Gujarat,Monsoon,22.5,80,32.5,3.4,1003.1,Storm
1462,2024-01-04,Delhi,Delhi,Monsoon,23.4,60,14.6,8.69,1013.2,Haze
1463,2023-10-06,Delhi,Delhi,Monsoon,26.4,37,1.6,3.33,1021.3,Storm
1464,2023-11-07,Delhi,Delhi,Monsoon,28.2,94,1.7,0.52,1021.5,Rain
1465,2023-12-13,Kolkata,West Bengal,Summer,33.0,49,6.3,0.44,1007.8,Fog
1466,2023-01-29,Lucknow,Uttar Pradesh,Summer,36.6,92,12.2,0.69,1021.0,Haze
1467,2022-09-25,Hyderabad,Telangana,Summer,26.1,60,10.8,0.84,1004.0,Cloudy
1468,2024-02-01,Pune,Maharashtra,Summer,23.8,48,20.0,0.83,1005.5,Rain
1469,2023-05-10,Ahmedabad,Gujarat,Summer,35.3,89,21.3,0.85,1008.9,Cloudy
1470,2023-12-01,Bangalore,Karnataka,Monsoon,31.6,75,30.4,5.53,1012.5,Haze
1471,2022-09-13,Ahmedabad,Gujarat,Summer,30.7,47,7.9,0.93,1014.9,Haze
1472,2024-05-25,Bangalore,Karnataka,Autumn,32.5,79,14.3,4.5,1010.4,Cloudy
1473,2023-03-31,Mumbai,Maharashtra,Autumn,22.9,90,5.1,1.26,1008.3,Cloudy
1474,2022-03-24,Mumbai,Maharashtra,Monsoon,23.8,85,6.3,0.28,1009.7,Storm
1475,2023-06-21,Delhi,Delhi,Autumn,27.1,66,33.9,1.76,1004.9,Cloudy
1476,2022-11-26,Pune,Maharashtra,Monsoon,33.6,54,34.5,6.18,1011.5,Sunny
1477,2024-06-07,Jaipur,Rajasthan,Monsoon,29.5,44,4.1,15.19,1000.1,Rain
1478,2023-09-25,Kolkata,West Bengal,Summer,34.8,44,29.7,0.04,1004.6,Haze
1479,2022-02-26,Pune,Maharashtra,Autumn,28.5,94,24.8,1.28,1017.1,Fog
1480,2023-02-20,Chennai,Tamil Nadu,Summer,35.0,38,32.6,0.11,1020.2,Cloudy
1481,2022-04-08,Chennai,Tamil Nadu,Winter,17.1,40,0.7,0.59,1005.5,Haze
1482,2022-10-13,Jaipur,Rajasthan,Summer,30.5,62,0.2,2.27,1010.5,Sunny
1483,2023-06-25,Mumbai,Maharashtra,Autumn,22.0,40,33.7,0.82,1016.0,Sunny
1484,2022-07-25,Delhi,Delhi,Summer,35.1,52,1.5,0.65,1003.8,Storm
1485,2023-12-13,Mumbai,Maharashtra,Winter,18.9,60,9.8,1.46,1015.8,Haze
1486,2024-03-29,Chennai,Tamil Nadu,Autumn,33.8,61,20.9,0.68,999.3,Sunny
1487,2023-07-20,Chennai,Tamil Nadu,Monsoon,28.1,90,31.6,6.62,1000.9,Rain
1488,2023-11-10,Ahmedabad,Gujarat,Monsoon,26.1,71,11.0,4.36,1005.3,Fog
1489,2023-04-16,Pune,Maharashtra,Monsoon,24.5,72,8.6,2.08,1008.9,Rain
1490,2023-05-28,Delhi,Delhi,Winter,22.5,87,11.0,1.81,1004.9,Storm
1491,2023-07-31,Hyderabad,Telangana,Autumn,25.6,93,26.6,0.56,1010.5,Cloudy
1492,2022-02-24,Delhi,Delhi,Monsoon,31.9,52,23.7,4.45,1004.3,Storm
1493,2023-10-13,Delhi,Delhi,Monsoon,27.7,92,33.5,2.15,997.4,Sunny
1494,2024-02-09,Ahmedabad,Gujarat,Monsoon,26.8,50,0.9,0.72,1007.6,Storm
1495,2022-03-08,Chennai,Tamil Nadu,Summer,32.7,75,11.2,0.16,1010.1,Cloudy
1496,2024-06-15,Lucknow,Uttar Pradesh,Winter,18.2,88,15.3,2.35,1000.8,Haze
1497,2022-05-12,Bangalore,Karnataka,Monsoon,26.7,77,14.8,2.84,1003.1,Rain
1498,2024-02-20,Pune,Maharashtra,Winter,26.3,80,27.5,0.84,1003.6,Haze
1499,2023-11-04,Hyderabad,Telangana,Monsoon,26.4,51,32.7,4.18,1025.0,Cloudy
1500,2023-02-08,Jaipur,Rajasthan,Summer,41.1,61,26.3,6.59,1006.0,Fog
1501,2023-08-29,Mumbai,Maharashtra,Summer,38.7,81,11.0,2.12,1008.7,Haze
1502,2023-06-28,Jaipur,Rajasthan,Monsoon,27.9,59,13.3,3.26,1011.5,Haze
1503,2024-05-16,Bangalore,Karnataka,Monsoon,24.6,83,7.1,0.1,1012.4,Fog
1504,2022-09-26,Ahmedabad,Gujarat,Summer,40.4,55,31.3,0.11,1014.4,Fog
1505,2022-02-14,Delhi,Delhi,Monsoon,25.0,72,19.7,3.46,1002.1,Cloudy
1506,2023-11-10,Pune,Maharashtra,Autumn,24.3,93,33.1,0.55,1009.1,Storm
1507,2023-01-14,Mumbai,Maharashtra,Autumn,22.4,57,15.5,1.65,1017.2,Haze
1508,2024-02-24,Pune,Maharashtra,Winter,19.3,57,2.7,1.1,995.1,Cloudy
1509,2023-11-27,Kolkata,West Bengal,Autumn,21.5,79,31.3,0.46,1004.6,Storm
1510,2023-10-18,Chennai,Tamil Nadu,Monsoon,24.4,65,21.9,13.25,1017.0,Rain
1511,2024-04-09,Jaipur,Rajasthan,Monsoon,27.2,79,24.6,1.74,1003.9,Sunny
1512,2023-02-23,Lucknow,Uttar Pradesh,Summer,32.9,63,11.5,0.25,1004.9,Storm
1513,2022-01-26,Kolkata,West Bengal,Monsoon,26.2,44,1.3,0.49,998.5,Haze
1514,2024-04-10,Chennai,Tamil Nadu,Summer,34.4,49,3.7,0.53,1015.3,Storm
1515,2024-03-18,Bangalore,Karnataka,Winter,23.3,38,15.5,2.5,1008.7,Cloudy
1516,2023-03-24,Lucknow,Uttar Pradesh,Monsoon,31.8,77,18.5,11.22,999.1,Rain
1517,2023-01-28,Chennai,Tamil Nadu,Summer,32.3,36,2.8,0.37,1013.7,Sunny
1518,2022-03-12,Hyderabad,Telangana,Monsoon,29.5,67,1.8,15.76,992.8,Haze
1519,2024-04-11,Bangalore,Karnataka,Autumn,24.4,83,29.0,2.74,1008.3,Cloudy
1520,2023-12-11,Bangalore,Karnataka,Monsoon,29.7,56,19.0,8.69,1012.7,Fog
1521,2023-03-11,Ahmedabad,Gujarat,Monsoon,26.5,62,9.9,3.37,1001.8,Cloudy
1522,2022-07-09,Jaipur,Rajasthan,Monsoon,24.9,38,3.3,16.76,1014.5,Rain
1523,2023-01-06,Chennai,Tamil Nadu,Winter,23.1,89,1.1,0.47,1006.6,Sunny
1524,2024-05-15,Hyderabad,Telangana,Winter,15.2,92,24.8,0.42,999.7,Storm
1525,2023-11-16,Jaipur,Rajasthan,Monsoon,24.7,53,19.5,2.01,1004.4,Haze
1526,2022-02-11,Lucknow,Uttar Pradesh,Autumn,23.9,86,5.1,0.66,1017.7,Rain
1527,2023-10-03,Mumbai,Maharashtra,Winter,12.0,84,3.4,0.59,1012.7,Rain
1528,2024-06-07,Lucknow,Uttar Pradesh,Summer,31.8,84,0.8,0.37,1008.7,Rain
1529,2022-08-04,Kolkata,West Bengal,Monsoon,22.9,44,17.9,1.39,1016.4,Haze
1530,2023-01-14,Hyderabad,Telangana,Monsoon,25.2,77,13.9,5.2,1004.0,Sunny
1531,2022-07-02,Lucknow,Uttar Pradesh,Autumn,23.5,35,0.4,0.35,1011.6,Rain
1532,2022-01-14,Pune,Maharashtra,Summer,36.0,60,34.3,0.98,1006.9,Haze
1533,2023-11-29,Lucknow,Uttar Pradesh,Winter,23.7,49,21.2,0.33,1001.9,Rain
1534,2023-12-07,Lucknow,Uttar Pradesh,Autumn,21.9,37,30.7,0.19,1022.0,Rain
1535,2024-03-27,Delhi,Delhi,Winter,14.7,41,15.6,2.21,1005.2,Fog
1536,2024-05-25,Kolkata,West Bengal,Winter,29.5,92,16.5,0.27,1018.6,Sunny
1537,2022-12-07,Hyderabad,Telangana,Autumn,23.8,62,12.9,0.63,1006.9,Storm
1538,2022-06-24,Hyderabad,Telangana,Monsoon,26.7,93,21.6,0.6,1002.3,Rain
1539,2022-10-29,Hyderabad,Telangana,Winter,19.5,35,1.6,0.49,1018.2,Fog
1540,2022-10-18,Delhi,Delhi,Summer,37.4,43,28.4,1.75,1009.2,Rain
1541,2023-06-19,Jaipur,Rajasthan,Summer,34.7,94,0.4,0.16,1016.0,Rain
1542,2023-05-11,Lucknow,Uttar Pradesh,Monsoon,31.6,37,5.2,1.14,1009.8,Sunny
1543,2023-12-19,Delhi,Delhi,Summer,39.9,57,28.5,2.26,1019.0,Fog
1544,2023-08-30,Kolkata,West Bengal,Autumn,26.3,70,14.3,0.05,1013.9,Fog
1545,2023-06-13,Pune,Maharashtra,Summer,32.8,77,19.0,0.62,1019.3,Storm
1546,2022-08-08,Chennai,Tamil Nadu,Monsoon,27.2,64,8.6,4.02,999.8,Rain
1547,2023-05-16,Lucknow,Uttar Pradesh,Monsoon,30.7,39,14.4,2.79,1015.7,Rain
1548,2022-08-02,Hyderabad,Telangana,Monsoon,26.2,88,23.4,0.21,1009.7,Haze
1549,2023-02-13,Kolkata,West Bengal,Monsoon,30.7,66,19.7,3.34,1004.9,Sunny
1550,2023-06-13,Hyderabad,Telangana,Autumn,30.1,40,17.8,0.71,1022.3,Fog
1551,2022-06-01,Delhi,Delhi,Winter,11.3,46,33.2,2.96,1015.3,Rain
1552,2023-11-15,Kolkata,West Bengal,Monsoon,33.8,63,32.0,5.33,1019.9,Fog
1553,2022-02-09,Lucknow,Uttar Pradesh,Autumn,25.1,63,19.0,0.73,1030.9,Rain
1554,2023-05-09,Hyderabad,Telangana,Winter,19.8,63,7.6,0.04,1012.8,Rain
1555,2024-04-16,Mumbai,Maharashtra,Winter,25.8,73,30.2,0.69,1006.6,Cloudy
1556,2022-05-21,Bangalore,Karnataka,Summer,32.0,83,18.1,0.41,1019.5,Fog
1557,2023-11-30,Mumbai,Maharashtra,Autumn,24.0,80,14.7,2.14,1020.1,Cloudy
1558,2023-04-23,Bangalore,Karnataka,Winter,9.0,56,0.9,0.83,1002.4,Sunny
1559,2023-12-17,Lucknow,Uttar Pradesh,Summer,33.3,54,23.9,0.58,1007.4,Cloudy
1560,2023-12-17,Bangalore,Karnataka,Summer,32.3,91,24.0,0.48,1011.0,Rain
1561,2023-11-07,Bangalore,Karnataka,Winter,17.7,48,11.8,2.44,1009.3,Haze
1562,2022-04-10,Ahmedabad,Gujarat,Autumn,27.7,35,0.5,0.11,1004.7,Fog
1563,2023-06-02,Kolkata,West Bengal,Summer,35.6,41,28.5,0.56,1030.4,Sunny
1564,2024-05-28,Chennai,Tamil Nadu,Autumn,30.4,84,0.4,0.16,1012.6,Cloudy
1565,2023-02-10,Kolkata,West Bengal,Monsoon,28.2,39,4.0,8.95,1012.5,Rain
1566,2023-08-20,Kolkata,West Bengal,Monsoon,27.8,35,15.2,3.73,1010.9,Haze
1567,2023-09-07,Pune,Maharashtra,Summer,28.4,90,0.8,0.8,1012.5,Rain
1568,2022-10-09,Kolkata,West Bengal,Monsoon,27.1,91,8.8,1.26,1004.8,Fog
1569,2024-02-20,Kolkata,West Bengal,Summer,32.9,67,14.5,1.8,1012.1,Cloudy
1570,2024-06-12,Hyderabad,Telangana,Autumn,24.6,52,19.1,1.0,1028.7,Haze
1571,2022-03-02,Chennai,Tamil Nadu,Summer,33.6,76,7.7,0.02,1003.2,Sunny
1572,2024-03-29,Bangalore,Karnataka,Monsoon,25.7,69,20.3,14.19,1016.9,Rain
1573,2024-05-22,Kolkata,West Bengal,Summer,34.9,74,16.6,0.35,997.6,Sunny
1574,2023-02-05,Delhi,Delhi,Winter,20.3,84,7.4,2.22,1022.5,Rain
1575,2022-12-16,Ahmedabad,Gujarat,Autumn,26.2,46,33.9,0.33,1015.4,Sunny
1576,2022-07-17,Pune,Maharashtra,Autumn,27.2,42,31.2,0.42,1019.1,Sunny
1577,2022-11-14,Hyderabad,Telangana,Autumn,24.8,38,25.7,0.93,1018.3,Sunny
1578,2023-07-05,Ahmedabad,Gujarat,Summer,37.6,51,16.5,1.86,1020.6,Rain
1579,2023-02-20,Mumbai,Maharashtra,Autumn,25.2,62,16.7,0.71,1014.5,Cloudy
1580,2022-12-14,Hyderabad,Telangana,Summer,33.3,88,29.1,0.12,1009.9,Cloudy
1581,2024-05-12,Kolkata,West Bengal,Autumn,25.3,40,29.5,1.43,997.8,Cloudy
1582,2023-06-20,Ahmedabad,Gujarat,Summer,31.7,75,4.4,2.0,1010.9,Sunny
1583,2022-06-03,Hyderabad,Telangana,Autumn,21.0,78,20.5,0.12,1012.4,Cloudy
1584,2024-02-19,Delhi,Delhi,Monsoon,32.0,87,10.6,4.32,1013.3,Sunny
1585,2023-10-26,Bangalore,Karnataka,Monsoon,26.0,67,26.9,3.09,1005.2,Haze
1586,2023-11-10,Mumbai,Maharashtra,Winter,20.0,93,4.5,0.02,1008.2,Cloudy
1587,2022-06-08,Mumbai,Maharashtra,Winter,12.5,37,22.7,0.81,1011.0,Sunny
1588,2022-02-23,Kolkata,West Bengal,Summer,34.3,42,22.4,0.94,1015.8,Storm
1589,2024-05-12,Pune,Maharashtra,Winter,15.9,92,19.5,0.97,1011.6,Fog
1590,2022-06-12,Pune,Maharashtra,Monsoon,24.8,75,11.5,1.39,1010.7,Storm
1591,2022-01-28,Kolkata,West Bengal,Winter,15.9,74,17.3,1.26,997.8,Fog
1592,2022-05-21,Kolkata,West Bengal,Monsoon,27.3,77,9.6,2.09,1012.2,Cloudy
1593,2023-07-23,Mumbai,Maharashtra,Monsoon,28.7,60,1.1,5.22,999.0,Storm
1594,2024-05-02,Delhi,Delhi,Summer,33.3,41,14.7,1.5,1009.3,Cloudy
1595,2023-08-09,Delhi,Delhi,Summer,38.8,82,27.2,2.37,1002.2,Fog
1596,2022-01-06,Chennai,Tamil Nadu,Monsoon,31.5,80,30.9,1.31,1012.1,Haze
1597,2022-07-17,Pune,Maharashtra,Monsoon,24.3,57,23.0,1.86,996.0,Rain
1598,2024-02-23,Jaipur,Rajasthan,Winter,16.6,44,6.2,0.26,1010.6,Sunny
1599,2022-04-13,Mumbai,Maharashtra,Monsoon,30.3,89,34.0,1.93,1011.7,Rain
1600,2022-08-05,Hyderabad,Telangana,Monsoon,30.8,45,23.0,6.98,1015.3,Haze
1601,2022-08-01,Lucknow,Uttar Pradesh,Summer,32.3,52,6.4,0.1,995.7,Rain
1602,2023-06-14,Bangalore,Karnataka,Autumn,29.5,91,19.7,1.31,1001.1,Rain
1603,2023-10-23,Chennai,Tamil Nadu,Monsoon,30.4,60,19.2,1.82,1013.5,Haze
1604,2023-09-07,Bangalore,Karnataka,Winter,17.8,94,7.6,0.2,999.1,Storm
1605,2022-08-31,Jaipur,Rajasthan,Monsoon,20.3,48,1.2,3.71,1013.2,Sunny
1606,2023-01-22,Jaipur,Rajasthan,Summer,35.2,55,15.0,1.98,1019.2,Haze
1607,2022-03-05,Lucknow,Uttar Pradesh,Autumn,20.7,35,4.7,1.11,1006.5,Haze
1608,2022-11-12,Bangalore,Karnataka,Summer,32.7,43,28.4,0.04,1021.9,Haze
1609,2023-02-12,Lucknow,Uttar Pradesh,Winter,14.7,66,30.7,1.16,1012.9,Rain
1610,2022-06-23,Delhi,Delhi,Summer,34.4,65,24.2,3.17,1011.1,Haze
1611,2022-11-28,Mumbai,Maharashtra,Monsoon,26.9,76,25.9,2.4,1010.8,Storm
1612,2023-05-24,Bangalore,Karnataka,Monsoon,25.7,44,34.9,8.59,999.1,Cloudy
1613,2023-04-18,Delhi,Delhi,Summer,32.7,63,30.9,0.25,1008.6,Sunny
1614,2023-07-03,Bangalore,Karnataka,Summer,37.5,50,25.1,0.05,1004.8,Cloudy
1615,2023-03-06,Delhi,Delhi,Summer,30.8,90,7.0,0.69,1008.2,Sunny
1616,2022-04-08,Kolkata,West Bengal,Winter,22.7,90,14.7,2.94,1013.4,Rain
1617,2024-01-17,Hyderabad,Telangana,Autumn,28.2,41,10.5,1.24,1000.0,Fog
1618,2024-02-05,Hyderabad,Telangana,Winter,25.6,42,30.7,0.14,1010.6,Cloudy
1619,2023-07-08,Chennai,Tamil Nadu,Summer,27.3,42,32.4,1.08,1016.2,Cloudy
1620,2023-12-12,Kolkata,West Bengal,Winter,14.1,88,9.2,0.37,1010.3,Fog
1621,2022-05-21,Jaipur,Rajasthan,Winter,18.3,42,23.4,1.31,1022.8,Haze
1622,2022-09-05,Lucknow,Uttar Pradesh,Summer,42.2,37,28.1,0.25,996.6,Sunny
1623,2023-07-19,Jaipur,Rajasthan,Winter,17.4,53,6.4,3.15,1010.6,Rain
1624,2022-02-20,Hyderabad,Telangana,Winter,15.7,39,11.1,0.47,1005.2,Haze
1625,2022-04-18,Delhi,Delhi,Summer,29.9,35,14.8,0.78,1025.0,Storm
1626,2022-11-03,Chennai,Tamil Nadu,Autumn,25.8,60,26.9,0.73,1003.8,Storm
1627,2024-02-02,Kolkata,West Bengal,Autumn,26.7,65,34.7,0.81,992.4,Haze
1628,2024-01-16,Chennai,Tamil Nadu,Autumn,35.4,79,27.4,0.5,1008.1,Cloudy
1629,2023-04-30,Chennai,Tamil Nadu,Summer,31.9,55,18.9,1.7,1009.3,Storm
1630,2022-06-16,Ahmedabad,Gujarat,Summer,31.0,78,9.2,0.15,1019.7,Fog
1631,2024-02-07,Mumbai,Maharashtra,Monsoon,30.3,49,24.7,4.34,1013.4,Cloudy
1632,2022-12-18,Chennai,Tamil Nadu,Autumn,26.0,51,27.6,0.18,1015.5,Haze
1633,2023-09-12,Jaipur,Rajasthan,Winter,10.2,70,23.7,1.39,1018.1,Cloudy
1634,2023-04-26,Kolkata,West Bengal,Autumn,26.1,64,17.2,0.03,1013.0,Haze
1635,2023-05-11,Bangalore,Karnataka,Winter,25.9,47,10.3,2.1,1013.8,Haze
1636,2023-12-09,Jaipur,Rajasthan,Monsoon,36.0,37,13.8,6.09,1009.6,Fog
1637,2023-08-13,Jaipur,Rajasthan,Autumn,25.5,75,24.3,0.59,996.5,Rain
1638,2023-09-16,Bangalore,Karnataka,Monsoon,25.7,39,0.6,8.51,1003.3,Cloudy
1639,2022-10-11,Mumbai,Maharashtra,Summer,33.6,82,15.9,1.22,1003.7,Rain
1640,2023-09-07,Chennai,Tamil Nadu,Monsoon,30.6,75,4.0,3.32,990.2,Haze
1641,2022-06-12,Mumbai,Maharashtra,Winter,18.2,79,8.2,0.0,1008.6,Fog
1642,2022-11-02,Lucknow,Uttar Pradesh,Autumn,21.5,77,21.1,1.14,1017.6,Haze
1643,2022-05-15,Jaipur,Rajasthan,Monsoon,25.3,77,1.2,10.79,1015.3,Sunny
1644,2023-10-19,Hyderabad,Telangana,Winter,18.0,89,9.7,2.4,1000.0,Sunny
1645,2022-03-21,Lucknow,Uttar Pradesh,Monsoon,26.7,44,7.2,0.41,1002.5,Rain
1646,2022-05-14,Jaipur,Rajasthan,Summer,26.2,91,17.4,0.93,1005.9,Cloudy
1647,2023-07-20,Kolkata,West Bengal,Autumn,22.8,53,8.8,0.41,1018.4,Cloudy
1648,2023-11-10,Bangalore,Karnataka,Summer,36.2,88,20.3,0.54,1006.7,Storm
1649,2022-04-10,Bangalore,Karnataka,Monsoon,26.6,40,14.7,3.09,1019.4,Haze
1650,2022-04-29,Hyderabad,Telangana,Autumn,27.8,40,13.8,1.69,1008.7,Haze
1651,2024-04-13,Chennai,Tamil Nadu,Monsoon,28.4,43,14.8,5.22,1007.8,Storm
1652,2022-04-17,Hyderabad,Telangana,Monsoon,28.0,74,7.1,0.97,995.2,Rain
1653,2024-04-23,Hyderabad,Telangana,Autumn,28.7,92,34.2,2.74,1008.5,Rain
1654,2023-01-19,Hyderabad,Telangana,Monsoon,28.7,52,29.3,10.74,1007.1,Fog
1655,2023-09-22,Bangalore,Karnataka,Summer,34.2,43,8.9,1.86,1012.7,Storm
1656,2022-12-01,Hyderabad,Telangana,Monsoon,25.7,35,17.7,0.15,1001.8,Fog
1657,2022-10-22,Kolkata,West Bengal,Autumn,31.1,93,20.8,0.55,1016.9,Storm
1658,2022-10-27,Kolkata,West Bengal,Winter,19.7,41,26.2,0.65,1006.6,Storm
1659,2022-06-18,Chennai,Tamil Nadu,Monsoon,31.0,91,25.7,4.24,1009.1,Fog
